no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
2,0,2,1,0,0,0,40,2017,12,27,0,0,0,0,65.0,0
1,0,0,2,0,0,0,37,2017,9,16,2,0,0,0,85.5,0
2,0,0,2,0,0,0,134,2018,5,12,1,0,0,0,105.3,1
2,0,2,3,0,0,0,208,2018,10,30,1,0,0,0,75.23,0
2,0,1,3,0,0,0,137,2018,6,26,1,0,0,0,105.9,1
1,0,2,1,0,0,0,275,2018,10,1,1,0,0,0,106.2,0
2,0,1,2,0,0,0,86,2017,10,9,0,0,0,0,90.0,0
1,0,2,5,0,0,1,77,2018,6,16,1,0,0,0,149.4,1
2,0,0,2,0,0,0,24,2018,8,8,1,0,0,0,171.0,1
1,0,0,1,2,0,0,6,2018,7,16,0,0,0,0,91.0,0
2,1,0,2,0,0,0,112,2018,7,27,1,0,0,0,112.5,1
2,1,1,1,1,0,0,18,2018,9,21,1,0,0,0,112.72,2
2,0,1,2,0,0,0,35,2018,9,28,0,0,0,0,101.52,0
1,0,0,1,0,0,0,5,2018,12,3,2,1,0,2,79.0,0
2,0,1,3,0,0,0,45,2018,6,20,0,0,0,0,85.5,0
1,0,2,2,0,0,0,162,2018,10,16,1,0,0,0,115.0,1
2,0,0,2,1,0,0,121,2018,6,15,1,0,0,0,94.5,1
2,0,0,3,0,0,0,105,2017,10,12,1,0,0,0,110.0,0
2,0,0,2,0,0,0,176,2018,9,8,0,0,0,0,125.1,0
2,0,2,3,0,0,1,130,2018,9,29,1,0,0,0,139.5,2
2,0,2,5,0,0,1,162,2018,9,4,1,0,0,0,114.04,1
2,0,2,1,0,0,1,171,2018,8,1,0,0,0,0,106.0,0
2,0,2,2,0,0,1,60,2017,11,27,0,0,0,0,60.0,0
3,0,1,0,0,0,1,65,2018,6,26,1,0,0,0,137.7,2
2,0,2,5,0,0,1,141,2018,7,18,1,0,0,0,114.63,0
2,0,0,5,1,0,0,225,2018,12,6,1,0,0,0,70.55,3
2,0,0,2,0,0,0,8,2017,10,15,0,0,0,0,130.0,0
1,0,0,2,0,0,0,6,2018,5,17,2,1,0,3,110.0,0
2,0,0,1,0,0,2,39,2017,12,29,1,0,0,0,129.0,1
2,0,1,3,0,0,1,110,2018,9,8,1,0,0,0,149.4,0
2,0,1,3,2,0,0,56,2018,3,10,1,0,0,0,130.05,0
2,0,0,2,0,0,0,5,2017,8,18,0,0,0,0,75.0,0
2,0,2,4,1,0,0,225,2018,12,5,1,0,0,0,71.91,1
2,0,2,0,0,0,0,386,2018,10,23,0,0,0,0,90.0,1
2,0,0,4,0,0,0,174,2018,9,7,1,0,0,0,119.85,1
2,0,2,4,0,0,1,71,2018,5,3,1,0,0,0,132.6,0
2,1,1,1,0,0,0,71,2018,6,10,0,0,0,0,93.08,0
3,0,1,3,0,0,0,65,2018,10,10,0,0,0,0,118.8,1
2,0,0,4,0,0,1,77,2018,12,28,1,0,0,0,125.8,2
1,0,0,3,0,0,1,26,2018,5,15,1,0,0,0,120.12,1
2,0,0,2,0,0,0,37,2018,11,3,0,0,0,0,105.0,0
2,0,2,1,0,0,0,85,2018,8,28,0,0,0,0,72.25,0
2,0,1,3,2,0,1,88,2017,10,5,0,0,0,0,112.2,1
2,0,0,0,0,0,0,75,2018,11,17,1,0,0,0,0.0,3
2,0,2,2,0,0,0,61,2018,5,29,0,0,0,0,80.75,0
3,0,2,0,0,0,1,104,2018,10,25,1,0,0,0,123.3,2
2,0,0,1,1,0,0,154,2018,7,20,1,0,0,0,94.5,1
2,0,0,2,1,0,0,87,2018,3,9,1,0,0,0,51.97,1
2,0,2,3,0,0,0,192,2017,10,25,1,0,0,0,89.25,0
2,0,0,2,0,0,0,107,2018,9,10,0,0,0,0,120.0,0
2,0,0,2,2,0,0,55,2018,4,6,0,0,0,0,104.0,0
2,0,0,5,0,0,0,144,2018,8,23,1,0,0,0,99.45,1
1,0,2,8,0,0,0,16,2018,9,25,3,0,0,0,95.0,0
1,0,0,2,0,0,0,57,2018,9,16,0,0,0,0,75.0,0
2,1,0,1,0,0,0,15,2018,8,27,1,0,0,0,169.0,0
2,0,1,3,0,0,0,205,2018,8,22,1,0,0,0,90.95,1
2,0,1,1,0,0,0,154,2018,7,1,1,0,0,0,105.3,1
2,0,0,1,0,0,0,44,2018,3,17,0,0,0,0,75.0,0
3,0,1,2,0,1,1,7,2018,2,12,1,0,0,0,139.0,2
2,0,1,2,0,0,0,163,2018,9,14,1,0,0,0,126.9,0
2,0,2,4,0,0,2,96,2018,5,22,1,0,0,0,112.01,1
2,0,0,3,1,1,0,121,2018,7,7,1,0,0,0,103.5,1
2,0,1,3,0,0,0,144,2018,5,30,1,0,0,0,80.75,1
2,0,0,3,0,0,0,148,2018,5,12,1,0,0,0,105.3,1
2,1,0,4,0,0,0,77,2018,5,7,1,0,0,0,135.15,0
1,0,1,2,0,0,0,14,2017,10,15,0,0,0,0,100.0,0
2,1,1,0,0,0,0,28,2018,8,29,1,0,0,0,107.03,0
2,0,0,3,0,0,1,101,2018,6,17,1,0,0,0,95.88,1
3,0,1,1,0,0,1,38,2018,7,15,1,0,0,0,159.3,0
2,0,1,5,0,0,1,69,2017,9,28,1,0,0,0,162.4,2
1,0,2,4,0,0,0,25,2018,4,14,1,0,0,0,135.15,0
2,0,1,2,1,0,0,70,2018,3,11,1,0,0,0,62.18,0
2,0,0,3,0,0,0,222,2017,9,20,1,0,0,0,95.6,0
2,0,0,1,0,0,2,223,2018,7,7,1,0,0,0,86.63,1
1,0,1,0,0,0,1,6,2018,11,20,1,0,0,0,106.0,0
2,1,1,2,0,0,0,64,2018,4,25,1,0,0,0,115.03,2
2,0,1,1,0,0,0,24,2018,9,6,0,0,0,0,118.0,0
1,0,0,3,0,0,0,98,2018,5,8,2,0,0,0,90.0,0
2,2,1,2,0,0,3,39,2018,5,14,1,0,0,0,198.9,0
2,0,2,1,1,0,0,131,2018,7,8,1,0,0,0,94.5,1
2,0,0,1,2,0,0,145,2017,8,29,0,0,0,0,94.5,0
2,0,2,5,0,0,0,147,2018,7,11,1,0,0,0,78.76,1
2,0,2,3,0,0,0,131,2018,3,30,0,0,0,0,59.5,0
1,0,5,10,0,0,0,5,2018,4,21,3,0,0,0,95.0,0
2,0,2,5,0,0,0,260,2018,10,22,1,0,0,0,108.68,2
3,0,1,3,0,0,1,144,2018,5,5,1,0,0,0,150.45,0
2,0,2,6,0,0,1,67,2018,3,16,1,0,0,0,82.45,0
3,0,0,2,0,0,1,19,2018,2,5,1,0,0,0,130.0,0
2,0,0,3,0,0,0,5,2017,9,24,0,0,0,0,105.0,0
2,0,1,2,0,0,1,189,2018,10,22,1,0,0,0,109.8,0
2,0,2,2,1,0,0,208,2018,7,28,1,0,0,0,80.75,0
2,0,0,2,0,0,1,30,2018,10,2,1,0,0,0,158.4,2
1,0,0,1,0,0,0,1,2018,4,13,2,1,0,7,104.0,1
2,0,1,2,0,0,0,224,2018,8,2,1,0,0,0,114.9,0
2,0,2,1,0,0,0,122,2018,4,9,0,0,0,0,68.0,0
2,0,2,3,0,0,4,36,2018,8,28,1,0,0,0,123.84,0
2,0,2,1,0,0,1,24,2018,8,26,1,0,0,0,166.0,2
1,0,2,1,0,1,1,1,2018,2,20,1,0,0,0,106.0,1
3,0,2,1,0,0,1,9,2018,2,14,1,0,0,0,127.0,1
2,0,2,1,0,0,0,169,2018,7,24,1,0,0,0,105.3,2
2,0,2,3,1,0,0,117,2018,6,26,1,0,0,0,94.5,1
2,0,1,3,0,0,0,115,2017,10,10,1,0,0,0,89.25,0
2,0,1,2,0,0,0,128,2018,11,19,1,0,0,0,90.0,0
2,0,0,2,0,0,0,301,2018,11,18,0,0,0,0,52.0,0
2,0,2,5,0,0,0,66,2018,2,28,0,0,0,0,60.0,0
2,0,0,1,1,0,0,244,2018,9,30,1,0,0,0,108.0,1
3,0,2,1,0,0,1,8,2018,10,17,1,0,0,0,177.0,2
2,0,2,1,0,0,0,1,2018,2,13,0,0,0,0,60.0,0
1,0,1,0,0,0,0,3,2018,6,22,2,1,0,6,65.0,0
2,0,2,2,0,0,0,141,2018,9,18,1,0,0,0,135.15,2
2,2,2,1,0,0,3,159,2018,8,26,1,0,0,0,143.07,1
2,0,0,1,0,0,0,44,2017,10,30,0,0,0,0,75.0,1
3,0,1,1,0,0,1,39,2018,2,8,0,0,0,0,98.94,1
2,0,0,2,1,0,0,126,2018,11,27,1,0,0,0,79.2,4
2,0,1,5,0,0,0,113,2018,7,5,1,0,0,0,92.94,0
2,0,2,3,0,0,0,206,2018,7,28,1,0,0,0,90.95,0
2,0,2,2,0,0,0,110,2018,5,23,0,0,0,0,80.75,0
2,0,2,5,1,0,0,161,2018,6,9,1,0,0,0,95.69,1
2,1,0,3,0,0,0,91,2018,8,2,1,0,0,0,134.1,0
2,0,1,3,2,0,0,21,2018,12,1,1,0,0,0,122.19,1
2,0,0,4,0,0,1,96,2018,7,23,1,0,0,0,121.8,0
2,0,0,2,2,0,0,257,2018,7,1,0,0,0,0,101.5,0
2,0,1,5,0,0,1,109,2018,11,21,1,0,0,0,97.75,2
2,1,0,1,0,0,0,180,2018,10,16,1,0,0,0,112.5,0
2,0,1,1,1,0,0,173,2018,8,13,1,0,0,0,94.5,1
1,2,0,1,0,0,5,6,2018,9,25,1,0,0,0,211.41,1
2,0,2,2,0,0,0,115,2018,8,29,0,0,0,0,72.25,1
2,0,1,1,2,0,0,28,2018,5,4,1,0,0,0,133.95,1
2,0,0,3,0,0,0,7,2018,5,27,0,0,0,0,144.0,0
2,0,0,3,1,0,0,166,2018,6,30,1,0,0,0,103.5,0
1,0,3,5,0,0,0,5,2018,5,24,2,0,0,0,110.0,0
3,0,0,1,0,0,0,0,2017,12,31,0,0,0,0,83.2,0
2,0,0,2,0,0,0,105,2018,4,6,0,0,0,0,75.0,1
2,2,1,2,0,0,3,66,2018,8,14,1,0,0,0,207.9,2
2,0,1,0,0,0,0,286,2018,10,30,0,0,0,0,90.0,0
2,0,2,3,0,0,0,336,2018,9,21,0,0,0,0,78.0,0
2,0,2,5,0,0,1,65,2018,9,19,1,0,0,0,149.4,2
2,1,1,0,0,0,0,152,2018,8,11,1,0,0,0,121.5,1
2,0,1,4,0,0,0,25,2017,10,19,0,0,0,0,67.0,0
3,0,2,5,0,0,1,156,2018,7,28,1,0,0,0,131.47,0
2,0,1,3,0,0,0,104,2018,4,18,1,0,0,0,87.3,1
2,0,0,4,0,0,1,95,2018,5,13,1,0,0,0,132.6,0
2,0,1,2,0,0,0,40,2018,10,15,0,0,0,0,85.0,0
2,0,0,1,0,0,0,216,2018,8,3,1,0,0,0,96.3,2
3,0,1,3,0,0,1,48,2018,9,1,1,0,0,0,142.2,0
2,0,1,0,0,0,1,113,2018,10,9,1,0,0,0,151.2,0
2,0,2,2,0,0,0,243,2018,9,30,1,0,0,0,119.7,0
2,0,2,1,0,0,0,135,2018,6,12,0,0,0,0,80.75,1
2,0,0,1,0,0,0,44,2018,2,19,0,0,0,0,90.0,0
1,0,2,3,0,0,0,116,2018,2,28,1,0,0,0,95.0,0
1,0,0,3,0,0,0,7,2018,5,5,0,0,0,0,112.0,0
2,0,0,2,0,0,0,267,2018,9,30,1,0,0,0,95.0,0
2,0,2,7,1,0,0,150,2018,7,2,1,0,0,0,90.1,0
2,0,2,3,0,0,0,221,2018,10,21,1,0,0,0,90.95,1
2,0,0,3,0,0,0,103,2018,5,18,0,0,0,0,80.75,0
2,0,2,2,0,0,0,122,2018,7,30,1,0,0,0,105.83,1
2,2,0,1,0,1,3,20,2018,8,2,1,0,0,0,240.0,1
2,0,0,3,0,0,0,192,2018,5,24,0,0,0,0,80.0,0
2,0,0,2,2,0,0,2,2018,6,3,1,0,0,0,169.0,1
3,0,1,0,0,0,1,6,2018,7,11,1,0,0,0,166.0,0
2,0,0,2,2,0,0,320,2018,8,18,0,0,0,0,115.0,1
2,0,2,2,0,0,0,211,2018,5,20,1,0,0,0,100.0,0
2,0,2,3,0,0,0,122,2018,6,26,1,0,0,0,68.0,1
1,0,1,3,0,0,1,6,2018,10,28,3,0,0,0,110.0,0
2,0,0,2,0,0,0,86,2017,9,9,0,0,0,0,120.0,0
1,0,2,2,0,0,0,2,2018,12,19,2,1,0,6,65.0,1
1,0,1,1,0,0,0,44,2018,11,18,2,0,0,0,65.0,0
1,0,0,3,0,0,0,192,2018,6,24,0,0,0,0,130.0,0
2,0,0,1,0,0,0,92,2017,11,12,1,0,0,0,72.25,0
3,0,1,2,0,0,1,5,2018,8,22,1,0,0,0,202.5,0
1,0,1,2,0,0,0,4,2017,11,19,0,0,0,0,65.0,0
2,0,1,2,1,0,0,226,2018,12,30,1,0,0,0,120.0,0
2,2,2,6,0,0,3,132,2018,7,1,1,0,0,0,187.0,0
2,0,2,2,0,0,0,2,2017,11,1,0,0,0,0,68.0,0
1,0,0,1,2,0,0,221,2018,8,12,0,0,0,0,88.0,0
2,0,0,3,0,0,0,160,2018,7,16,1,0,0,0,71.6,0
2,0,0,2,2,0,0,39,2017,8,20,0,0,0,0,109.0,0
2,0,2,3,0,0,0,171,2018,8,20,0,0,0,0,72.25,0
3,0,2,2,0,0,0,86,2018,7,10,0,0,0,0,96.9,0
2,0,0,2,0,0,0,320,2018,8,18,0,0,0,0,115.0,0
2,0,1,3,0,0,0,168,2018,11,7,1,0,0,0,171.9,1
1,0,0,1,0,0,0,44,2018,4,3,1,0,0,0,85.5,0
2,0,2,5,0,0,1,173,2018,8,13,1,0,0,0,114.75,1
2,0,1,2,0,0,1,120,2018,4,25,1,0,0,0,95.2,1
2,0,0,3,0,0,0,80,2018,11,24,0,0,0,0,75.0,1
2,0,2,5,0,0,1,34,2018,12,27,0,0,0,0,90.53,2
2,0,2,1,0,0,0,33,2018,3,8,1,0,0,0,62.2,0
3,0,0,2,0,0,1,6,2018,6,3,1,0,0,0,156.0,0
2,0,0,2,0,0,0,101,2018,5,17,1,0,0,0,126.9,1
2,0,1,3,0,0,0,78,2018,9,25,0,0,0,0,100.0,0
2,1,0,2,0,0,1,141,2018,9,23,0,0,0,0,99.48,0
2,0,2,1,1,0,0,135,2018,11,20,1,0,0,0,79.2,0
2,0,2,2,0,0,0,34,2018,2,28,0,0,0,0,63.58,0
4,0,0,2,0,0,5,6,2018,8,28,1,0,0,0,0.0,1
2,0,0,1,0,0,0,53,2018,8,14,0,0,0,0,120.0,0
2,1,0,3,0,0,1,187,2018,8,12,1,0,0,0,121.5,1
2,1,2,4,0,0,0,150,2018,9,18,1,0,0,0,91.12,0
2,0,1,1,0,0,0,125,2017,7,15,1,0,0,0,76.5,0
2,0,0,2,0,0,0,11,2017,10,4,0,0,0,0,83.0,0
3,0,0,1,0,0,1,59,2018,7,28,1,0,0,0,123.3,2
3,0,0,3,0,0,0,0,2018,4,21,0,0,0,0,105.4,2
1,0,1,2,0,0,0,3,2018,2,12,0,0,0,0,79.0,0
1,0,2,2,2,0,0,56,2017,9,25,0,0,0,0,58.0,0
2,0,2,2,0,0,1,71,2018,5,1,1,0,0,0,132.6,2
2,0,0,2,1,0,0,98,2018,10,21,1,0,0,0,116.1,1
2,0,1,1,1,0,0,205,2018,12,29,1,0,0,0,79.2,0
2,0,1,1,2,0,0,21,2018,9,21,1,0,0,0,183.15,3
2,0,0,3,0,0,0,34,2017,9,23,0,0,0,0,224.67,1
2,0,2,2,0,0,1,76,2018,3,8,1,0,0,0,87.3,1
3,0,1,2,0,0,1,106,2018,12,29,1,0,0,0,140.0,1
1,0,0,1,0,0,0,0,2018,2,19,2,1,0,4,65.0,0
1,0,2,1,0,0,0,163,2018,10,9,1,0,0,0,118.8,1
2,0,2,1,0,0,0,180,2018,9,3,1,0,0,0,135.9,0
1,0,1,2,0,0,1,81,2018,11,6,1,0,0,0,146.6,1
3,0,1,1,0,0,1,121,2018,8,1,1,0,0,0,122.4,0
2,0,1,0,1,0,0,122,2018,10,19,1,0,0,0,108.0,1
2,0,0,2,0,0,0,18,2017,11,13,0,0,0,0,65.0,0
1,0,0,3,0,0,0,6,2017,12,1,2,1,0,1,80.0,0
2,0,1,2,0,0,1,129,2018,10,3,1,0,0,0,132.3,0
2,0,1,2,0,0,0,418,2018,9,26,0,0,0,0,100.0,0
1,0,0,2,0,0,0,1,2018,9,28,2,0,0,0,185.0,0
2,0,2,5,0,0,1,122,2018,8,16,1,0,0,0,119.69,1
2,0,1,3,0,0,0,121,2018,6,24,0,0,0,0,90.0,0
3,0,0,3,0,0,1,184,2018,10,17,1,0,0,0,128.7,2
2,0,2,5,0,0,1,8,2018,12,30,1,0,0,0,120.36,2
3,0,2,1,0,0,0,6,2018,2,13,0,0,0,0,115.0,1
3,0,0,1,0,0,1,61,2018,7,13,1,0,0,0,137.7,1
2,0,0,3,0,0,0,39,2018,12,27,0,0,0,0,65.0,0
1,0,0,2,0,0,4,115,2018,9,29,2,0,0,0,170.63,0
2,0,1,4,0,0,1,54,2018,3,30,0,0,0,0,49.5,0
1,0,1,0,0,0,1,0,2018,8,12,1,0,0,0,127.0,0
2,0,0,2,0,0,1,74,2018,9,15,1,0,0,0,149.4,1
2,0,0,4,0,0,1,78,2018,7,26,1,0,0,0,114.3,0
2,0,1,2,0,0,0,27,2017,9,30,0,0,0,0,108.0,0
2,0,0,3,2,0,0,83,2017,9,30,0,0,0,0,112.2,0
2,0,1,5,0,0,0,170,2018,8,8,0,0,0,0,72.25,0
2,0,1,2,0,0,1,11,2018,9,5,1,0,0,0,154.0,0
2,1,0,1,0,0,0,179,2018,7,27,1,0,0,0,112.5,0
2,0,2,3,0,0,0,245,2018,4,17,1,0,0,0,75.0,0
2,0,2,2,0,0,0,80,2017,9,12,0,0,0,0,71.4,0
1,0,3,6,0,0,0,2,2018,12,5,0,0,0,0,66.88,0
1,0,1,0,0,0,0,164,2018,10,16,0,0,0,0,115.0,1
3,0,2,3,0,0,0,127,2018,7,24,0,0,0,0,96.9,2
2,0,0,1,0,0,1,67,2018,4,2,1,0,0,0,109.8,1
2,1,0,4,0,0,0,181,2018,8,3,1,0,0,0,129.7,0
2,0,0,4,0,0,0,133,2018,7,13,0,0,0,0,72.25,0
2,0,1,2,0,0,0,191,2018,8,21,0,0,0,0,132.0,0
2,0,3,8,0,0,0,28,2017,12,12,1,0,0,0,107.92,1
2,0,2,0,0,1,1,47,2018,3,20,1,0,0,0,115.2,0
2,2,0,1,0,0,3,143,2018,7,11,1,0,0,0,177.3,0
2,0,2,3,0,0,0,145,2018,4,30,1,0,0,0,90.95,1
3,0,1,3,0,0,1,144,2018,8,29,1,0,0,0,139.5,1
2,0,2,1,0,0,0,29,2017,9,17,0,0,0,0,46.54,0
2,0,2,2,0,0,1,77,2018,10,30,1,0,0,0,99.96,1
2,2,0,2,0,0,3,73,2018,4,13,1,0,0,0,177.3,2
2,0,1,3,0,0,1,12,2018,4,30,1,0,0,0,166.0,0
2,0,0,3,0,0,0,122,2018,3,17,1,0,0,0,97.0,1
2,1,2,1,0,0,0,6,2018,2,5,1,0,0,0,111.0,2
1,0,2,1,2,0,0,1,2018,8,28,0,0,0,0,87.0,0
2,0,2,4,0,0,1,54,2017,10,30,0,0,0,0,67.5,0
2,0,0,2,1,0,0,117,2018,6,10,1,0,0,0,116.1,1
1,0,0,3,0,0,0,276,2018,9,15,0,0,0,0,95.67,0
1,0,0,3,0,0,0,152,2018,1,20,0,0,0,0,71.0,1
2,1,0,1,0,0,0,8,2018,9,3,1,0,0,0,159.0,1
1,0,0,2,0,0,0,74,2017,9,9,1,0,0,0,89.25,3
2,0,2,3,0,0,0,277,2018,9,6,1,0,0,0,100.3,0
3,0,0,2,0,0,1,82,2018,7,28,1,0,0,0,137.7,1
2,1,0,3,0,0,1,105,2018,7,10,0,0,0,0,123.3,1
2,0,2,1,0,0,0,110,2018,4,3,1,0,0,0,93.3,0
2,1,2,1,0,0,1,23,2017,12,26,0,0,0,0,60.0,0
3,0,2,3,0,0,1,23,2018,4,17,1,0,0,0,143.99,2
1,1,0,1,0,0,0,154,2018,10,31,1,0,0,0,78.99,0
1,0,0,3,2,0,0,83,2017,9,30,0,0,0,0,112.2,0
2,1,2,5,0,0,0,145,2018,6,28,1,0,0,0,106.71,0
2,0,0,3,0,0,0,52,2018,3,1,0,0,0,0,60.0,2
1,0,1,1,0,0,1,7,2018,9,21,2,1,0,1,110.0,0
2,1,0,1,0,0,0,135,2018,7,13,1,0,0,0,130.5,3
2,0,2,5,1,0,0,185,2018,8,17,1,0,0,0,89.25,1
3,0,2,8,0,0,1,172,2018,8,23,1,0,0,0,130.05,0
2,0,2,3,1,0,0,51,2018,3,12,1,0,0,0,63.75,1
2,0,0,2,0,0,1,91,2018,10,4,1,0,0,0,132.3,2
1,0,2,1,0,0,0,41,2018,3,13,0,0,0,0,85.0,0
