theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
1.128429,0.7464322000000001,-0.27414499999999997,1.53264,-0.723795,0.683861,-0.25719,-0.192563
1.436868,0.4783799999999999,0.6635246,0.272734,-0.378566,1.054921,0.054865,0.519798
-0.204137,1.5821972,1.241475,-0.989927,-1.079544,0.690252,0.335331,-0.486244
0.112056,-0.20509719999999998,0.560943,-0.772036,0.430748,1.355964,0.180747,-0.591906
0.458806,0.5756008,-1.510221,0.52951,-1.286107,1.062555,0.092434,-0.457326
0.804434,1.214101,-0.8466402000000001,1.119436,-1.269844,-0.800854,-0.438412,-0.394528
-1.318959,-0.568211,-0.5394592,-0.243355,0.293825,-0.264437,0.103453,-0.063506
-0.823384,1.2624696,1.282695,-1.864005,-0.375662,0.846081,-0.005053,0.281679
-1.026945,-0.4052027999999999,0.2816848,0.686714,-1.87205,0.132972,-0.222991,-0.21081
1.392354,0.3747058,0.1485032,0.415742,1.729561,-1.046965,0.513452,0.390468
1.483845,0.48350859999999996,0.418314,-0.275078,-1.330504,1.329555,0.499742,0.369096
1.655405,0.456241,-0.2479512,1.869203,1.018485,-1.489066,0.54353,-0.496396
1.795893,0.5036579999999999,0.2606454,-0.056317,-0.273366,1.067368,-0.556291,-0.379167
0.524059,-0.043808999999999966,-1.0811208,-1.555098,0.269359,-0.539085,-0.416905,-0.115848
-0.096311,-1.1305874,0.5574948,-1.822147,-1.830409,-1.203043,-0.478941,0.031682
0.232519,0.5773226,-0.155163,0.945752,1.309865,-1.384831,0.180792,0.169615
-1.693667,0.09630599999999997,-0.4889914,-0.971225,0.335119,0.093188,0.53931,0.585832
-0.342212,1.3574892,0.34228060000000005,0.410296,0.68129,1.216746,0.590371,-0.442917
1.24678,0.40251760000000003,-0.257667,1.024268,1.44945,-0.26309,0.109971,0.279201
-0.783624,-0.3137562,0.2797106,0.530801,1.559568,-0.531549,0.298696,0.5784
-0.446217,0.307767,0.06594959999999997,1.781311,1.626493,0.842152,0.575276,0.267173
-1.215042,0.402608,-0.3946388,-0.031135,0.732011,1.683536,-0.559733,0.566311
-1.439362,0.13772140000000002,0.6662806,-1.58826,0.853287,0.444359,0.048144,0.35117
-1.11865,0.4549950000000001,0.15204020000000001,-0.649455,-1.499872,1.042545,-0.156942,-0.121984
1.455087,-0.04369719999999995,-0.3407006,0.509785,-1.051608,-1.039228,-0.099887,-0.000671
0.716428,0.6545956,0.24985980000000013,0.540452,1.659228,0.603204,0.243288,0.545839
1.806635,1.2466798000000001,1.672939,1.093771,0.916054,-0.190708,-0.254063,-0.443606
-1.628243,0.26655219999999996,0.04426359999999994,1.503955,-0.280852,-0.356572,0.40135,0.288549
0.105643,-0.11285340000000006,-0.47184299999999996,1.823716,1.814559,-1.283679,0.127794,-0.167674
-0.908354,0.5193582,-1.07549,0.959393,0.611627,-0.933607,-0.245321,0.088989
0.418428,-0.030827599999999976,-1.717574,-1.06,1.177768,-1.05419,0.256886,-0.12345
0.492713,-0.160527,0.493184,-1.084875,1.559728,-1.609509,0.592353,0.480464
1.833063,-0.03628739999999999,-0.23600760000000007,0.198239,-0.795378,0.182128,-0.044474,0.120801
0.35072,0.7057126,0.3949146,-1.766594,0.672722,0.475128,0.254806,-0.280507
-0.234126,0.29229960000000005,-0.305509,-0.066081,1.499733,0.385842,0.192456,-0.590785
1.820482,0.24229960000000003,-0.05313500000000004,-1.564202,1.817853,1.296822,0.582385,-0.249328
1.271583,0.3747058,0.1485032,0.233165,1.86553,-0.396068,0.299222,-0.169394
0.537264,0.14347140000000005,-0.021995199999999937,0.145204,1.319372,0.068303,-0.591823,0.023143
-0.501463,1.427639,0.19885419999999995,1.068834,0.266618,-1.373566,0.447107,0.121113
0.498441,0.37033220000000006,0.335052,-1.032653,0.868984,0.378156,-0.127097,-0.120167
1.546061,0.45038859999999986,1.683162,-0.504257,-0.284195,0.019246,-0.238651,0.590092
-0.943142,-0.16453400000000004,-0.1203942,-1.118258,-1.55063,-0.047208,-0.553469,0.24786
1.14211,0.7178556,0.389579,1.473788,1.644737,-1.663826,0.406623,0.104844
-1.609204,0.25331840000000005,-1.783004,0.081752,1.756625,1.416259,-0.049268,-0.043963
0.970533,0.6461158,0.332947,1.284137,-0.259657,1.498483,-0.566362,-0.439379
1.826181,0.7820077999999999,-0.24566079999999993,-0.105135,1.077,1.795816,0.117429,-0.369064
0.211202,0.28515539999999995,-1.076173,0.788369,-1.114883,-1.388075,-0.371001,-0.218635
-0.840634,0.7413680000000001,-0.5128516,0.692497,1.088388,0.924081,-0.318919,0.334223
1.634607,1.499102,-0.6058444,-1.574458,-0.913942,1.770965,0.368916,-0.029005
-0.450622,-0.10459140000000003,1.219172,1.147332,0.118208,-0.02695,-0.179974,0.369973
1.433616,1.0530633999999999,1.853251,0.583201,0.095972,-0.515616,0.338873,0.24387
-0.604149,-0.10647640000000003,0.5307638,0.861257,-1.305568,-1.794136,0.471115,0.43475
1.032797,0.7102618,-1.1219778,0.566981,-1.084684,1.005536,-0.148087,-0.098768
-0.941424,0.6345604,0.989775,-1.47108,-1.363971,0.57176,0.022318,-0.498887
0.880329,-1.20895,-0.5968206,0.29892,-1.343569,0.404369,-0.290406,-0.452238
0.380073,0.42713160000000006,-0.15204480000000004,1.498088,-0.866716,0.039551,0.393001,0.36507
-1.833269,-0.4016256,1.207755,1.535249,1.65246,-0.03504,-0.257417,-0.410971
-0.671348,-0.05300980000000002,-0.594725,-1.507342,-0.094963,-1.371884,-0.154507,0.008722
-0.952901,-0.826153,-0.45046240000000004,-0.820653,1.394361,1.256831,0.23559,-0.44095
-1.451567,-1.393673,-0.998414,-0.465302,-1.541991,-1.878317,0.114846,-0.584686
1.872486,0.6843764,-0.07830700000000004,1.156521,-0.016715,1.814427,0.081919,0.416838
0.061337,0.8711024,-0.40089040000000004,0.122985,1.103241,1.75316,-0.086294,0.459237
-0.277577,-1.859056,-0.34144539999999995,1.675116,-0.017161,1.853943,0.290107,0.222271
-0.149745,-0.29914260000000004,-0.06476079999999995,-0.980667,-0.021384,-1.262639,-0.107879,0.083083
-0.31431,0.7721686000000001,-1.232174,-1.02693,-0.956337,1.749659,0.387484,0.036015
0.997289,0.6698134,-0.2769906,-0.45589,-1.680548,-0.795987,0.399993,0.289387
0.026929,-0.22999220000000004,-0.296733,0.406095,1.704667,-0.987579,0.213523,-0.51365
-1.226605,0.4961684,-1.0422508000000001,1.24731,-0.933496,1.110227,-0.470219,0.23725
-1.559153,0.3026652,-1.616973,0.82675,-0.706475,1.496716,-0.416796,0.502984
1.714372,0.3356237999999999,0.6370653999999999,1.366755,0.98178,-0.117519,0.090694,0.299774
-1.37068,0.1441438,1.438379,-1.596696,-1.436715,-0.586398,-0.332891,-0.493896
1.878309,-0.4035838,0.100355,1.509523,-0.957579,-0.27909,-0.283164,0.069946
0.523847,-0.17230579999999995,0.003034200000000031,-0.277318,-1.270235,0.163075,0.022304,0.455324
1.343805,0.6468195999999999,0.296354,-0.16444,-0.399223,0.703595,-0.2848,0.165947
-0.965164,0.4777948,-0.52909,0.808357,-0.701611,0.298804,0.149738,0.245053
1.507348,0.43071719999999997,-0.396201,-1.281906,0.041804,1.389617,0.218169,-0.427274
1.566366,0.12087300000000004,0.24501959999999992,1.049224,-1.334435,-0.651956,0.543419,0.051327
0.550092,0.7497998,-1.549048,0.160559,-0.738719,-1.332045,0.581152,-0.58648
-1.5922,-0.33402460000000006,0.8637874,0.44736,1.574107,-1.217651,0.568068,0.325956
0.238237,-0.1457812,0.1807374,-1.359029,0.683119,1.809781,0.426588,-0.331025
-0.538408,-0.5607570000000001,0.17680559999999998,0.870248,-0.995495,-0.423559,-0.370227,-0.408805
-1.50797,-0.36150140000000003,0.06074740000000001,-0.727096,1.750708,-0.004234,0.147681,0.471663
-0.720996,0.3787048,-0.6825066,1.2467,0.113819,1.607533,-0.362197,0.159447
-1.588359,0.17475600000000002,0.3055366,-1.06184,0.411452,1.264514,0.540924,0.110578
-0.266591,0.284538,1.865174,1.162941,-1.436597,1.397853,-0.117697,-0.530942
1.364057,-0.11689340000000001,0.10503240000000003,-0.573649,-1.655983,1.152286,0.139745,0.289284
1.01309,0.10447700000000007,-0.3233656000000001,1.498963,-1.246934,-0.279837,0.51918,-0.53778
0.9917,0.5950789999999999,-0.44083180000000005,0.344929,-0.905028,0.780883,0.392177,-0.275301
-0.274674,0.22975179999999998,-0.435652,1.239818,1.322221,-1.061468,-0.278519,0.134317
-1.667841,-0.5969804000000001,-0.2323944,0.212794,-1.216852,0.132739,-0.267957,0.052309
1.835881,0.6357932,-0.3382802,-0.192381,1.228437,-1.461182,-0.283133,0.583838
-0.448362,0.34835020000000005,-0.9495896,0.666798,-1.07973,1.332191,0.203154,0.409151
-0.63131,0.5906432,0.23031399999999996,1.714413,0.708934,-1.631962,0.47644,-0.066695
-1.279691,-0.862091,0.04453879999999999,1.512181,-1.513419,-0.443692,-0.080916,-0.353486
-0.09446,-0.4390732,0.958776,1.544315,-0.527936,1.353048,0.18427,-0.169341
-0.450862,0.2058337999999999,0.3126946,-1.11288,-1.641713,-0.287332,0.023466,-0.398948
-1.23409,0.1582818,0.044554799999999964,-1.507162,-0.829606,1.713477,0.015792,0.217127
1.044098,0.6697360000000001,-0.1251384,0.530547,1.063392,-0.715474,0.330452,0.31131
1.077962,0.3356238,-0.19331139999999997,0.629026,1.205396,-0.408944,-0.184564,0.040879
-1.878505,-0.2176016,-0.30458,-1.112759,0.383638,1.263863,-0.543723,-0.352981
0.334278,0.16849359999999997,-0.20410919999999994,-1.391902,-1.393787,0.845164,-0.11289,-0.149888
1.668501,-0.48501639999999996,0.644146,-1.023345,-1.026549,1.672558,-0.491547,0.565858
1.671446,-1.381881,-0.16462060000000003,-0.508781,-0.930514,-1.55465,0.080956,-0.168147
1.092399,0.37355039999999995,-0.7731342,0.685758,0.919003,0.357602,0.313282,-0.269192
1.537324,0.41777800000000004,0.216787,1.80234,0.689221,-1.203764,0.462117,0.399712
0.351283,-0.4273034,-0.5723562,0.520309,-1.363324,0.138409,0.067821,-0.137529
-0.779589,-0.47090060000000006,0.456425,-0.631014,-0.691615,-1.341322,0.149013,0.06273
0.011885,-0.31764400000000004,-0.342885,1.330766,-0.697717,1.670393,-0.072927,-0.485043
0.523868,-0.17529780000000003,-0.4755586,-1.26044,-1.086463,1.272033,-0.033692,0.142435
1.79618,0.7079658,0.778852,1.031563,-0.346844,-1.118277,-0.595762,-0.172389
0.605103,0.053122399999999945,-0.386399,1.350939,-0.935058,1.238725,0.57486,0.469742
1.840035,0.09163099999999998,1.7206,-0.870652,1.752095,0.679508,0.453761,0.359269
0.172114,0.48708919999999994,0.5862442,1.334451,0.922426,1.334753,-0.490541,-0.525549
-1.33019,-1.1205284,-0.2942928000000001,0.790127,-1.724992,-1.329302,-0.347703,0.162572
-0.362216,0.7413679999999999,-0.5575256,0.314786,1.4269,1.503417,-0.566753,0.176534
-0.886602,1.336373,-0.715367,-0.924571,0.303428,-0.979138,-0.224732,0.526089
-1.82781,-0.13100079999999997,-1.1177448,0.269159,-0.13702,0.528595,-0.505977,0.447534
1.310151,-0.5501555999999999,0.038088799999999964,-0.02747,-1.76258,0.284291,0.511372,0.232894
1.334369,0.866657,-0.865368,0.075429,1.039799,-1.399018,-0.117246,-0.1529
-1.466268,0.7308038,0.6098229999999999,-1.32544,-0.27119,-0.071829,-0.273593,0.127765
-1.309753,0.4305338000000001,-0.6940704,-0.428645,0.060838,0.851027,0.055113,-0.115618
-0.773049,0.05078040000000002,-1.313513,0.3919,0.635877,-0.510428,0.495142,-0.148639
1.373237,-0.11610239999999998,-0.849856,0.664294,-1.681571,0.854443,0.328273,-0.309721
-0.067982,0.7026844,-0.24820859999999997,-1.842594,1.338,0.251556,0.584774,0.294649
0.087348,0.19314759999999997,0.03097020000000006,-1.421335,1.545658,-0.588657,-0.416996,-0.448311
1.03626,0.5775812,-1.45055,0.627144,-0.254221,-1.388708,-0.157158,-0.158053
0.46997,0.8876868,-0.5109818,0.662595,-0.088454,-1.298562,-0.292002,0.324807
0.71071,0.2807723999999999,-1.871292,1.560454,-0.720606,1.498623,0.184838,-0.221552
1.217733,0.3774594,-1.119244,0.729991,1.671307,0.051256,-0.587261,-0.091772
0.292835,-1.821824,-0.177766,1.827708,1.057939,1.883249,-0.132697,0.566102
0.858491,1.4026512,0.3107572,0.072192,-0.582005,1.158956,-0.175111,0.514253
1.22859,-0.08557079999999999,-0.11272660000000001,-1.422578,-0.495306,-0.647154,-0.167788,-0.015599
-1.54619,-0.814666,0.226459,-1.508013,-0.068748,-1.853895,-0.033273,-0.0256
-1.418132,0.08671959999999997,0.025646000000000013,-1.039454,-0.32867,-1.030727,-0.216197,-0.022479
1.199556,0.2839844,0.07590699999999997,-0.112442,-1.084917,0.863446,0.495362,-0.043645
1.842461,0.192031,-0.20049420000000007,-0.078985,-0.486152,-1.36391,0.508122,-0.39805
-0.81652,-0.03366199999999995,0.3191058,-1.752731,-0.061576,1.825956,0.559648,0.39828
1.636904,0.28627899999999995,0.612839,0.58589,0.04605,1.123507,-0.221527,0.389012
-1.709985,0.3962834,0.6662806000000001,-1.525003,0.89791,0.217392,0.210335,-0.096946
1.774523,0.17567100000000005,-0.44502,0.055064,1.832779,-0.432695,-0.044319,0.327489
1.763736,0.09359739999999998,-0.1597944000000001,-0.032843,-1.589061,-1.298035,0.127961,0.241864
-0.712823,-0.11867779999999999,-0.695129,-0.084046,1.147786,0.202552,0.017996,0.051964
0.131992,0.328482,-0.1344846000000001,-1.318682,0.215134,0.415181,-0.050948,0.51484
-0.729941,-0.1575126,0.449975,0.283246,-0.889821,0.008081,0.03202,0.561929
0.716482,-0.3318764,-0.3350608,-1.790911,-0.879338,-0.973893,0.234154,-0.573688
0.306718,0.40883520000000007,-0.055404199999999994,-0.040318,0.958959,0.846317,0.057973,-0.044841
0.320691,-0.2069236,-0.6558249999999999,-0.626426,1.026168,-0.541101,-0.401864,-0.523583
-0.003273,0.15899020000000003,-0.5477578,-1.787447,0.802298,-0.755559,-0.51627,0.254088
-0.655227,0.21440619999999994,-0.5575962,-0.243925,-1.749396,-0.562168,-0.306746,-0.287784
0.080301,-0.48500160000000003,-0.114354,-0.943052,-1.173377,-0.535801,0.356118,-0.322633
0.74713,-0.563822,-0.46715219999999996,1.064736,-0.754687,1.734237,-0.517735,-0.370622
0.184277,-1.721164,-0.2118798,-1.600516,-1.563235,-0.779885,0.143995,-0.282602
-1.788838,-0.1845090000000001,-0.886459,-0.034097,-0.04024,-1.50053,0.412578,-0.596291
0.483163,0.221381,0.833193,-1.743533,-0.040271,1.754435,-0.462241,-0.091917
1.570046,-0.1551362,1.088715,-1.107417,-0.307186,-1.873889,-0.194049,0.222733
-0.196779,0.5069071999999999,-0.1822782,0.419745,1.145632,1.707814,-0.277498,0.49931
-0.09225,0.2964816,-0.22025759999999997,1.078569,1.779731,1.454928,0.425977,0.200416
0.219527,0.04464000000000001,-0.640327,1.120272,1.474876,1.081201,0.248955,-0.207639
-1.22364,0.006228999999999973,-0.3031822,1.564915,-1.139201,0.835501,-0.210242,0.465632
1.242082,0.37355039999999995,-0.45511840000000003,-0.054457,0.821662,0.492239,0.598344,0.372148
1.686287,0.1209986,-0.487947,-1.373902,-0.459358,0.346152,0.253895,0.012448
0.553049,0.19083899999999998,0.09318079999999994,0.91023,-0.067278,0.232914,0.45038,-0.071404
-1.59227,-0.7521126,0.949921,-0.245453,-1.045792,-1.295547,0.236473,0.009698
0.441341,0.28515539999999995,-0.9493036,1.033795,-0.533481,-1.37059,-0.427437,0.463165
-1.030307,-1.170968,-1.2302532,1.509778,-0.43954,1.674813,-0.430668,0.168733
-0.9311,-0.040141800000000026,1.598377,-0.462426,1.570962,-1.297215,-0.283634,0.563047
-1.036811,-0.19017600000000007,-1.18402,1.530388,-0.868525,-0.198187,0.530437,0.252325
-1.384139,-0.2915022,-0.4434354,0.209147,1.581814,0.131253,0.183079,0.203638
-1.735962,-0.5181386,-0.880305,1.620954,-1.777806,0.729207,-0.063798,0.545329
0.898282,0.2980794,-0.324568,0.053984,-1.243422,-1.579068,0.24676,0.095554
-0.089473,0.523169,-0.8313414,-0.186028,-1.319499,1.574525,-0.552689,0.151466
1.140621,0.3989358,-0.7867458,-0.400223,-1.028991,-1.666618,-0.130053,0.594331
-1.054457,0.1554146,0.6874892,-1.120551,1.376056,-1.025753,-0.006319,0.592881
-1.604714,-0.488726,-0.4806926000000001,1.017799,-1.710661,-1.73717,0.429915,0.389354
0.523684,0.7267706,-1.027088,0.149151,-0.210537,1.44871,-0.444181,-0.15665
-0.777257,0.08787700000000001,0.9694248,0.950074,-1.448985,0.53715,-0.337823,-0.596597
1.516254,0.2980794,-0.892955,0.126022,-0.637548,-1.176676,0.178739,0.466203
0.394206,0.5952814,-0.14908779999999994,-1.060992,-0.40573,0.663731,0.049317,-0.322416
-0.97656,-0.3933806000000001,-1.857044,-0.241954,1.218857,-0.373395,0.39945,-0.450598
1.112797,0.33452099999999996,-0.5114288,1.771038,-1.386334,1.702967,0.192974,-0.283511
-1.534264,-0.177775,1.667203,-1.0742,0.02486,-0.6307,0.261576,-0.49227
1.563354,-0.2789452,1.64058,0.103572,-0.970601,-0.479757,0.176999,0.021762
1.613522,0.2913774,0.193214,1.459251,-1.416442,0.843188,0.118205,-0.525443
-1.761429,-0.592862,0.666558,-0.656662,1.775522,-1.416558,-0.350721,-0.162679
1.366137,-0.19928219999999996,-0.7387309999999999,-1.690803,0.27184,-0.310449,-0.050611,0.176968
1.55901,0.3356237999999999,0.44218139999999995,0.281794,1.098861,-0.241383,-0.15699,0.267207
0.030346,0.6279117999999999,-1.0917728,0.150889,-1.157354,1.095663,-0.382407,0.08619
1.300653,0.31134399999999995,-0.631186,0.186362,-0.616906,-1.082276,0.001133,-0.15332
0.265689,0.04875060000000002,-0.03669579999999999,0.083994,1.739285,0.2736,-0.284936,0.272939
1.302125,0.9011777999999999,-0.29005880000000006,-0.566401,-0.472973,1.478699,0.393756,-0.149028
-1.682694,0.841338,0.5194485999999999,-1.118281,1.821793,-0.337799,0.02865,0.326367
-0.237645,0.19914180000000004,0.2969798,-1.45464,-0.266169,1.386804,-0.427816,0.100233
0.279485,-0.000848,-0.3348874,-0.572773,1.751473,1.533153,0.115209,-0.484711
0.948967,-0.34650939999999997,0.5286150000000001,-1.588869,-1.841635,-1.386461,-0.134484,0.529955
-1.251842,0.27404280000000003,-1.85604,1.552415,-0.119917,1.452039,0.565407,0.00298
0.550512,0.9063924,-0.769632,-1.28732,-0.459716,1.869225,0.441758,0.234054
0.729163,0.10447700000000007,-0.46508960000000005,1.548051,-1.83505,-0.041072,-0.127742,-0.152526
1.279402,0.462921,0.167947,-0.97678,1.225312,-1.206133,-0.210769,0.00488
-0.067864,0.33117219999999997,-0.6247578,-0.927777,-0.801838,0.945707,0.176254,-0.501327
-0.875815,0.7719891999999999,0.02606799999999996,-1.589057,-1.229112,1.428447,0.354703,-0.101926
0.304348,0.4633834,-1.306274,1.417856,0.300119,-0.040902,-0.416752,0.046014
-0.969292,0.8522578,1.438567,1.550897,0.760302,-1.599083,-0.027222,-0.32391
-1.370265,-0.4613688000000001,0.3715668,-0.127774,1.356765,-1.043234,0.07214,0.458416
1.034506,-0.05523720000000001,0.526584,-1.458291,-1.308963,1.463973,-0.388268,-0.020323
-1.700226,0.229575,0.11250120000000001,-1.044986,0.930834,-0.601565,0.127905,0.50501
0.652506,0.1265626,0.9175028,1.695863,1.840411,-0.337593,-0.067277,-0.332629
0.261283,0.2140434,-1.549169,-1.876978,0.254375,0.204797,0.028179,-0.394338
1.716939,0.24651320000000004,-0.10783380000000005,0.881024,-0.838769,-1.495552,-0.55708,-0.435922
0.442221,0.45979860000000006,0.497694,-0.683652,0.553474,1.859748,0.142617,0.55784
0.995012,0.68144,0.638428,0.889074,-1.268773,-1.652149,0.474498,-0.311238
-1.647243,-0.7241246,-1.31037,0.43597,-1.362956,-1.229646,-0.000596,-0.4187
-0.02664,0.7583502000000001,-0.8204078000000001,0.985821,-0.061875,0.56903,-0.183293,-0.203116
0.174819,0.6794895999999999,0.2777334,-0.597135,-0.544342,0.820911,-0.264197,-0.360922
-0.253173,-0.09491999999999998,1.655243,1.500739,-1.55636,1.669919,-0.208915,-0.03238
0.230796,0.21061519999999997,0.376554,-0.932285,-1.155293,1.799955,-0.538025,-0.586114
0.749115,0.04597500000000001,-0.5115510000000001,-0.741959,0.767527,-0.817485,0.590749,-0.08239
-1.397095,0.26930620000000005,0.2458088,-0.398615,-0.386383,1.610168,0.53157,0.092331
1.138074,0.18610300000000002,-0.9409822,-0.339602,-0.053021,-1.422,0.536613,-0.342079
-1.191365,-0.05179879999999999,0.281325,0.765733,-0.80225,1.552511,0.476904,0.532342
0.92092,0.034354600000000034,0.912198,-0.910922,-0.250384,-0.98983,0.174817,0.556337
1.461506,0.11325120000000002,0.16165020000000002,0.085694,0.156612,0.784345,-0.28352,0.072988
-1.529737,0.499081,0.7356396000000001,-1.884094,1.286846,0.032852,0.551814,-0.460319
1.447933,0.2805482,-1.634618,-1.67796,1.236361,-0.233075,-0.113603,-0.125707
-0.331557,-0.547965,0.4159650000000001,0.827539,1.243683,-1.569744,-0.271021,0.152211
0.894231,0.5009003999999999,-1.147021,1.34472,0.087095,1.083857,0.053384,-0.383045
0.949588,1.3451238,0.9497093999999999,0.564056,-1.238309,1.413456,0.556373,0.55941
0.219583,1.2074938,-0.2286742,-0.256173,-0.255829,1.742343,-0.353833,0.334575
0.945722,0.5922518,0.0156412,1.62837,-1.536474,0.368584,0.261456,-0.102147
0.913314,0.527475,-0.4171460000000001,-0.700048,0.185795,1.173278,-0.356086,-0.333882
0.571722,0.08535200000000001,-0.36243679999999995,-0.11048,1.722211,-0.183787,-0.431239,0.167497
-0.199238,0.6529109999999999,0.8045289999999999,-1.229906,-0.607659,-0.228407,-0.341665,-0.370032
0.526331,-0.2918982,-0.60725,-0.904606,0.331221,-1.332543,0.315766,-0.526992
-0.421328,-0.42716100000000007,0.463323,-1.573372,-1.505123,-0.498903,-0.24797,-0.026019
-1.795826,-0.0465006,-0.36046220000000007,-1.11025,1.094529,-1.411298,0.191883,0.570956
1.721761,1.1132898,-0.692839,0.718403,-0.833891,1.32405,-0.152404,0.553983
1.240425,0.415386,-1.1467986,0.332944,1.234834,0.495667,-0.26281,0.148394
1.511507,1.0730394,1.574715,1.45405,1.654204,-0.895614,0.21215,0.412032
0.245076,0.6545956,0.04213240000000007,0.809376,1.349684,0.585084,0.504166,0.321429
-1.068226,0.3796316,-0.7426164,-0.112264,-1.857621,1.371143,-0.211378,0.574357
-1.037363,0.49083540000000003,-0.6047618000000001,-0.005708,-1.691838,1.714026,0.55701,0.475444
-0.993397,0.4777948,-0.042443399999999985,0.580015,-0.68185,0.679271,0.389298,0.535451
1.475305,0.408218,0.2961658,0.519028,-0.266899,0.430129,-0.483248,-0.354652
1.220679,0.5972692000000002,-1.580451,0.154057,-0.692872,0.159731,0.132942,-0.042673
-1.381836,-0.7574842,-0.5926524000000001,0.340072,0.405238,-1.391396,-0.135811,-0.171656
-1.880772,0.47618219999999994,0.8720627999999999,-1.730074,-0.037206,0.486135,0.34053,0.489472
-0.197517,0.4506003999999999,0.22214600000000004,-0.053209,-0.820984,-0.399167,0.523818,-0.5986
-0.554826,0.3787048,-0.44113579999999997,1.368706,-0.16051,1.565028,0.240757,-0.001967
-1.355917,-0.03318740000000002,-0.5893879999999998,-0.313416,-1.014955,0.490724,-0.309114,-0.474579
-0.223821,0.4404712,-0.03426459999999999,0.750572,0.747765,-1.205004,-0.173849,0.119606
-1.088812,0.2522132,0.14070419999999997,1.302843,1.243401,1.230204,0.589872,-0.428349
-0.342626,-0.041807200000000024,1.451358,1.654558,1.297437,0.855209,-0.371777,-0.050488
0.862015,-0.022981599999999956,0.35165559999999996,-0.306453,-0.850356,-0.191834,-0.28039,-0.108782
1.376323,0.32241059999999994,0.3551238,1.034271,-0.071123,-0.298854,-0.417033,0.118561
1.284243,0.6962558000000001,-0.044048,-1.412344,1.858474,1.660363,0.267216,-0.506511
1.297646,0.6493614,-0.048575000000000035,0.068491,1.312371,-0.733776,-0.381099,0.464109
-1.829381,-0.6196054,0.572498,1.161155,-1.306117,0.289974,-0.285137,0.507998
-0.825975,0.12672860000000002,-0.07075580000000001,-0.310229,-0.236425,-0.112639,-0.198105,0.442964
-1.597373,0.02071240000000003,-0.9306637999999999,0.586761,-0.397338,-1.54229,0.203458,-0.477757
-1.123326,1.0768174,-0.173367,0.365414,0.328022,1.461392,0.206768,-0.050979
-1.62459,0.987159,0.11480139999999994,1.84426,0.260589,-0.911034,0.518502,0.070861
1.143258,-0.39318539999999996,0.029479599999999984,-1.816026,-0.742055,-0.853197,0.337098,0.403605
-0.818735,-0.4306148,-0.469228,0.336693,0.165085,-0.063397,0.438958,-0.026418
-0.37479,0.2347556,0.30907060000000003,0.157452,-0.18579,-1.083938,-0.488207,0.301381
0.052373,0.23873820000000007,0.5347844,1.342709,0.213037,-0.908533,-0.500519,-0.226617
0.136447,0.023756200000000005,-1.71555,-0.970056,1.14193,-0.203215,0.032076,0.301479
-1.843115,0.724183,-0.3634562,-0.041046,0.026772,1.337048,-0.214011,-0.477845
1.348522,0.07530199999999998,-0.172119,-1.285877,1.168619,-0.2519,-0.025367,-0.341204
-0.573767,1.0373626,0.03497719999999997,0.234185,0.16025,1.605824,0.093977,0.278814
-1.23957,-0.659569,-0.517984,-1.024459,-0.902693,-1.437337,0.086101,-0.108455
-0.058464,1.335459,-1.000835,0.316273,0.030377,1.614932,-0.379163,-0.598966
0.731383,0.1438812,0.039347,1.562746,0.100372,1.800498,-0.034007,-0.353212
-1.736882,-1.353439,0.395324,1.627604,0.657546,1.76438,-0.060105,0.220934
-1.566423,0.3796316,1.556219,-0.272807,-0.853374,1.852411,0.491587,0.107072
1.26315,-0.013174200000000007,-0.3168171999999999,-1.471444,0.056013,-1.073726,0.141929,-0.200943
-0.111395,1.029154,0.135066,0.510757,0.197926,1.479386,0.471711,-0.354716
0.884511,0.8035088000000001,-0.7467824000000001,-0.323622,0.859177,1.429422,-0.430418,-0.43247
-1.730142,-0.4016007999999999,-0.24919520000000003,-0.569978,-0.272557,-0.418657,-0.543669,0.548767
0.384613,0.6962558,-0.2493474,-0.72511,1.205269,1.218069,0.465818,0.210144
1.16614,0.075302,0.545436,-1.273508,1.700434,-0.509331,0.361256,-0.367216
-0.384699,-0.04545940000000002,-0.30685660000000003,1.496852,0.973641,-1.200104,-0.358956,-0.566741
-0.853974,-0.3137562,-0.16214919999999994,0.52228,1.601506,-0.6469,-0.006244,-0.544441
1.847989,0.6024526,0.29857939999999994,1.266515,1.392469,-0.379284,0.092863,-0.45079
-1.848046,-0.8092242000000001,-1.649588,-0.701463,-0.969698,-0.382795,0.508112,-0.566207
0.682578,0.6962558,-0.34875100000000003,-0.760065,1.820097,1.319697,0.561872,0.583068
0.065586,0.2983454,1.0927458,0.928862,0.187023,-0.809498,0.119025,0.049806
1.635896,0.3315498,-0.530642,-0.909286,0.849399,-0.811808,-0.238199,-0.20511
0.418634,1.3254,-0.4695374,0.460724,-0.01446,-1.754519,0.015913,-0.150296
0.654159,0.10519360000000004,-0.51347,-0.559063,-1.551978,-0.07329,0.313208,-0.308588
-0.279903,0.36786860000000005,-1.300965,0.160777,-0.851757,-1.118901,-0.337036,-0.568899
-0.387155,0.4682486,-0.13718120000000003,-0.719551,0.379219,-1.391438,-0.360938,-0.28244
0.976441,0.43457999999999997,-0.7523253999999999,0.510604,1.397681,0.511555,-0.463829,-0.370307
-0.258511,-0.14745059999999993,-0.4799592,-1.280374,-0.586446,-1.844795,-0.545859,-0.253833
